,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
370,182551582-Assignment Completed,182551582,2018-09-12 14:41:36,"5918 W VLIET ST,MKE",3,BUSINESS CHECK,Assignment Completed,"5918 W VLIET ST,MILWAUKEE","{'lat': 43.050201, 'lng': -87.987019}",
371,182551580-Assignment Completed,182551580,2018-09-12 14:40:56,"2333 N 49TH ST,MKE",3,FOLLOW UP,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
372,182551579-Assignment Completed,182551579,2018-09-12 14:40:54,"S 12TH ST / W GREENFIELD AV,MKE",2,NON PURSUIT NO P,Assignment Completed,"S 12TH ST & W GREENFIELD AV,MILWAUKEE","{'lat': 43.01704, 'lng': -87.926758}",
373,182551577-Advised,182551577,2018-09-12 14:40:05,"5714 W WISCONSIN AV,MKE",3,TRAFFIC STOP,Advised,"5714 W WISCONSIN AV,MILWAUKEE","{'lat': 43.03905, 'lng': -87.984438}",
374,182551554-Assignment Completed,182551554,2018-09-12 14:34:34,"9050 N 85TH ST,MKE",4,SUBJ WANTED,Assignment Completed,"9050 N 85TH ST,MILWAUKEE","{'lat': 43.182135, 'lng': -88.014764}",
375,182551532-Advised,182551532,2018-09-12 14:31:30,"318 N 41ST ST,MKE",3,WELFARE CITIZEN,Advised,"318 N 41ST ST,MILWAUKEE","{'lat': 43.034201, 'lng': -87.964829}",
376,182551538-Assignment Completed,182551538,2018-09-12 14:30:38,"W FOND DU LAC AV / W SILVER SPRING DR,MKE",4,TRAFFIC HAZARD,Assignment Completed,"W FOND DU LAC AVE & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119562, 'lng': -88.014043}",
377,182551443-Assignment Completed,182551443,2018-09-12 13:57:55,"3207 N 36TH ST,MKE",7,FOLLOW UP,Assignment Completed,"3207 N 36TH ST,MILWAUKEE","{'lat': 43.077206, 'lng': -87.958725}",
378,182551418-Assignment Completed,182551418,2018-09-12 13:49:36,"3811 W LINCOLN AV,MKE",2,ASSIGNMENT,Assignment Completed,"3811 W LINCOLN AV,MILWAUKEE","{'lat': 43.001475, 'lng': -87.963824}",
379,182551601-Service in Progress,182551601,2018-09-12 14:49:47,"3426 W NATIONAL AV,MKE",2,VIOL REST ORDER,Service in Progress,"3426 W NATIONAL AV,MILWAUKEE","{'lat': 43.021943, 'lng': -87.957179}",
380,182551571-Service in Progress,182551571,2018-09-12 14:49:38,"3374 S CLEMENT AV,MKE",6,CALL FOR POLICE,Service in Progress,"3374 S CLEMENT AV,MILWAUKEE","{'lat': 42.982927, 'lng': -87.894257}",
381,182551558-Assignment Completed,182551558,2018-09-12 14:48:51,"742 W CAPITOL DR,MKE",5,TRAFFIC HAZARD,Assignment Completed,"742 W CAPITOL DR,MILWAUKEE","{'lat': 43.089818, 'lng': -87.920407}",
382,182551602-Advised,182551602,2018-09-12 14:48:15,"7665 N 107TH ST,MKE",4,TRAFFIC STOP,Advised,"7665 N 107TH ST,MILWAUKEE","{'lat': 43.157142, 'lng': -88.044864}",
383,182551598-Service in Progress,182551598,2018-09-12 14:47:38,"10628 W BOBOLINK AV,MKE",4,SUBJ WITH WEAPON,Service in Progress,"10628 W BOBOLINK AV,MILWAUKEE","{'lat': 43.125312, 'lng': -88.044745}",
384,182551548-Assignment Completed,182551548,2018-09-12 14:47:18,"6200 W CENTER ST,MKE",7,POLICE ADMIN,Assignment Completed,"6200 W CENTER ST,MILWAUKEE","{'lat': 43.067885, 'lng': -87.99087}",
385,182551600-Advised,182551600,2018-09-12 14:47:08,"3058 S 27TH ST,MKE",6,SUBJ STOP,Advised,"3058 S 27TH ST,MILWAUKEE","{'lat': 42.991249, 'lng': -87.948003}",
386,182551597-Assignment Completed,182551597,2018-09-12 14:45:46,"605 E LYON ST,MKE",1,BUSINESS CHECK,Assignment Completed,"605 E LYST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
387,182551425-Service in Progress,182551425,2018-09-12 14:45:31,"7457 W THURSTON AV,MKE",4,TRBL W/SUBJ,Service in Progress,"7457 W THURSTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
388,182551589-Assignment Completed,182551589,2018-09-12 14:43:01,"6680 N TEUTONIA AV,MKE",4,POLICE ADMIN,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
389,182551588-Assignment Completed,182551588,2018-09-12 14:42:48,"1202 W HISTORIC MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed,"1202 W HISTORIC MITCHELL ST,MILWAUKEE","{'lat': 43.01254, 'lng': -87.927179}",
390,182551574-Assignment Completed,182551574,2018-09-12 14:39:42,"7210 N 76TH ST,MKE",4,TRBL W/SUBJ,Assignment Completed,"7210 N 76TH ST,MILWAUKEE","{'lat': 43.149919, 'lng': -88.003707}",
391,182551427-Assignment Completed,182551427,2018-09-12 13:50:30,"5400 W NORTH AV,MKE",3,TRAFFIC HAZARD,Assignment Completed,"5400 W NORTH AV,MILWAUKEE","{'lat': 43.060916, 'lng': -87.981289}",
392,182551611-Service in Progress,182551611,2018-09-12 14:54:24,"2820 W GRANT ST,MKE",2,PROPERTY DAMAGE,Service in Progress,"2820 W GRANT ST,MILWAUKEE","{'lat': 43.005113, 'lng': -87.950079}",
393,182551607-Service in Progress,182551607,2018-09-12 14:53:56,"N 76TH ST / W GOOD HOPE RD,MKE",4,ACC PDO,Service in Progress,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
394,182551610-Service in Progress,182551610,2018-09-12 14:52:25,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Service in Progress,"3510 N 7TH ST,MILWAUKEE","{'lat': 43.081854, 'lng': -87.919362}",
395,182551606-Service in Progress,182551606,2018-09-12 14:51:22,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
396,182551521-To be Filed,182551521,2018-09-12 14:25:17,"1315 W CONCORDIA AV,MKE",5,ENTRY,To be Filed,"1315 W CONCORDIA AV,MILWAUKEE","{'lat': 43.078702, 'lng': -87.927835}",
397,182551514-Assignment Completed,182551514,2018-09-12 14:21:46,ACADEMY,OCOE,RETURN STATION,Assignment Completed,"ACADEMY, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
398,182551624-Assignment Completed,182551624,2018-09-12 14:59:59,"1424 S 25TH ST,MKE",2,STOLEN VEHICLE,Assignment Completed,"1424 S 25TH ST,MILWAUKEE","{'lat': 43.01634, 'lng': -87.944695}",
399,182551623-Filed Driver Exchange Report,182551623,2018-09-12 14:59:44,"N 107TH ST / W GOOD HOPE RD,MKE",4,ACC PDO,Filed Driver Exchange Report,"N 107TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148395, 'lng': -88.045105}",
400,182551613-Service in Progress,182551613,2018-09-12 14:58:47,"3145 N 40TH ST,MKE",7,CALL FOR POLICE,Service in Progress,"3145 N 40TH ST,MILWAUKEE","{'lat': 43.07619, 'lng': -87.963484}",
401,182551619-Service in Progress,182551619,2018-09-12 14:57:51,"2841 W HIGHLAND BL,MKE",3,HOME VISIT DV,Service in Progress,"2841 W HIGHLAND BL,MILWAUKEE","{'lat': 43.044152, 'lng': -87.950158}",
402,182551618-Assignment Completed,182551618,2018-09-12 14:56:39,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
403,182551610-Advised,182551610,2018-09-12 14:52:25,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Advised,"3510 N 7TH ST,MILWAUKEE","{'lat': 43.081854, 'lng': -87.919362}",
404,182551598-Advised/Referral,182551598,2018-09-12 14:47:38,"10628 W BOBOLINK AV,MKE",4,SUBJ WITH WEAPON,Advised/Referral,"10628 W BOBOLINK AV,MILWAUKEE","{'lat': 43.125312, 'lng': -88.044745}",
405,182551563-Assignment Completed,182551563,2018-09-12 14:36:27,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
406,182551621-Unable to Locate Complainant,182551621,2018-09-12 15:04:32,"4645 N 45TH ST,MKE",7,DRUG DEALING,Unable to Locate Complainant,"4645 N 45TH ST,MILWAUKEE","{'lat': 43.101745, 'lng': -87.969612}",
407,182551636-City Citation(s) Issued,182551636,2018-09-12 15:04:10,"5607 W WISCONSIN AV,MKE",3,TRAFFIC STOP,City Citation(s) Issued,"5607 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038447, 'lng': -87.98318}",
408,182551634-Service in Progress,182551634,2018-09-12 15:03:59,"2023 S KINNICKINNIC AV,MKE",2,TRBL W/SUBJ,Service in Progress,"2023 S KINNICKINNIC AV,MILWAUKEE","{'lat': 43.00683, 'lng': -87.907954}",
409,182551630-Unable to Locate Complainant,182551630,2018-09-12 15:03:15,"754 N 4TH ST,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant,"754 N 4TH ST,MILWAUKEE","{'lat': 43.039773, 'lng': -87.915498}",
410,182551380-Service in Progress,182551380,2018-09-12 15:01:57,"4034 N 69TH ST,MKE",7,TRBL W/SUBJ,Service in Progress,"4034 N 69TH ST,MILWAUKEE","{'lat': 43.090826, 'lng': -87.997837}",
411,182551629-Service in Progress,182551629,2018-09-12 15:01:49,"1831 W JUNEAU AV,MKE",3,INVESTIGATION,Service in Progress,"1831 W JUNEAU AV,MILWAUKEE","{'lat': 43.04512, 'lng': -87.936509}",
412,182551627-Assignment Completed,182551627,2018-09-12 15:00:50,"951 N JAMES LOVELL ST,MKE",1,POLICE ADMIN,Assignment Completed,"951 N JAMES LOVELL ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
413,182551626-Service in Progress,182551626,2018-09-12 15:00:49,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
414,182551625-Service in Progress,182551625,2018-09-12 15:00:09,"1841 W KNEELAND ST,MKE",3,FOLLOW UP,Service in Progress,"1841 W KNEELAND ST,MILWAUKEE","{'lat': 43.048828, 'lng': -87.93635}",
415,182551454-To be Filed,182551454,2018-09-12 14:35:56,"5219 N 58TH ST,MKE",4,ENTRY,To be Filed,"5219 N 58TH ST,MILWAUKEE","{'lat': 43.112464, 'lng': -87.985218}",
416,182551534-Assignment Completed,182551534,2018-09-12 14:29:31,"1551 S CESAR E CHAVEZ DR,MKE",2,PROBATION/PAROLE,Assignment Completed,"1551 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.014865, 'lng': -87.933232}",
417,182551647-Assignment Completed,182551647,2018-09-12 15:09:36,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
418,182551645-Service in Progress,182551645,2018-09-12 15:08:42,"2962 N 25TH ST,MKE",5,SUBJ STOP,Service in Progress,"2962 N 25TH ST,MILWAUKEE","{'lat': 43.072868, 'lng': -87.944408}",
419,182551644-Service in Progress,182551644,2018-09-12 15:07:36,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
420,182551594-Advised,182551594,2018-09-12 15:07:11,"3172 S 8TH ST,MKE",6,TRBL W/SUBJ,Advised,"3172 S 8TH ST,MILWAUKEE","{'lat': 42.986639, 'lng': -87.921132}",
421,182551641-City Citation(s) Issued,182551641,2018-09-12 15:06:44,"625 W LOCUST ST,MKE",5,TS TARGETED,City Citation(s) Issued,"625 W LOCUST ST,MILWAUKEE","{'lat': 43.071016, 'lng': -87.918708}",
422,182551638-Advised/Referral,182551638,2018-09-12 15:05:45,"N 36TH ST / W RUBY AV,MKE",7,SHOTS FIRED,Advised/Referral,"N 36TH ST & W RUBY AV,MILWAUKEE","{'lat': 43.098945, 'lng': -87.958053}",
423,182551625-To be Filed,182551625,2018-09-12 15:00:09,"1841 W KNEELAND ST,MKE",3,FOLLOW UP,To be Filed,"1841 W KNEELAND ST,MILWAUKEE","{'lat': 43.048828, 'lng': -87.93635}",
424,182551613-Unable to Locate Complainant,182551613,2018-09-12 14:58:47,"3145 N 40TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant,"3145 N 40TH ST,MILWAUKEE","{'lat': 43.07619, 'lng': -87.963484}",
425,182551571-Advised/Referral,182551571,2018-09-12 14:49:38,"3374 S CLEMENT AV,MKE",6,CALL FOR POLICE,Advised/Referral,"3374 S CLEMENT AV,MILWAUKEE","{'lat': 42.982927, 'lng': -87.894257}",
426,182551459-Advised,182551459,2018-09-12 14:30:13,"3349 N 78TH ST,MKE",7,TRBL W/SUBJ,Advised,"3349 N 78TH ST,MILWAUKEE","{'lat': 43.080011, 'lng': -88.009949}",
427,182551478-Advised,182551478,2018-09-12 14:27:45,"4050 N 34TH ST,MKE",7,THEFT,Advised,"4050 N 34TH ST,MILWAUKEE","{'lat': 43.090983, 'lng': -87.955247}",
428,182551635-Advised,182551635,2018-09-12 15:14:22,"841 N JAMES LOVELL ST,MKE",1,ACC PDO,Advised,"841 N JAMES LOVELL ST,MILWAUKEE","{'lat': 43.041541, 'lng': -87.921792}",
429,182551662-Assignment Completed,182551662,2018-09-12 15:13:49,"1401 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed,"1401 W MITCHELL ST,MILWAUKEE","{'lat': 43.012018, 'lng': -87.929775}",
430,182551661-Service in Progress,182551661,2018-09-12 15:13:27,"5600 W NORTH AV,MKE",3,CITIZEN CONTACT,Service in Progress,"5600 W NORTH AV,MILWAUKEE","{'lat': 43.060925, 'lng': -87.983196}",
431,182551657-Service in Progress,182551657,2018-09-12 15:12:47,"125 N 25TH ST,MKE",3,POLICE ADMIN,Service in Progress,"125 N 25TH ST,MILWAUKEE","{'lat': 43.031394, 'lng': -87.94352}",
432,182551653-Assignment Completed,182551653,2018-09-12 15:11:01,1627 N 36 ST,SPD,NETWORK CRIMINAL,Assignment Completed,"1627 N 36TH ST, MILWAUKEE","{'lat': 43.052143, 'lng': -87.959041}",
433,182551652-Service in Progress,182551652,2018-09-12 15:10:12,"3811 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress,"3811 W LINCOLN AV,MILWAUKEE","{'lat': 43.001475, 'lng': -87.963824}",
434,182551651-City Citation(s) Issued,182551651,2018-09-12 15:10:10,"5600 S 13TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"5600 S 13TH ST,MILWAUKEE","{'lat': 42.942935, 'lng': -87.929287}",
435,182551649-Service in Progress,182551649,2018-09-12 15:10:03,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
436,182551629-Assignment Completed,182551629,2018-09-12 15:01:49,"1831 W JUNEAU AV,MKE",3,INVESTIGATION,Assignment Completed,"1831 W JUNEAU AV,MILWAUKEE","{'lat': 43.04512, 'lng': -87.936509}",
437,182551626-Assignment Completed,182551626,2018-09-12 15:00:49,"749 W STATE ST,MKE",1,FOLLOW UP,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
438,182551606-Assignment Completed,182551606,2018-09-12 14:51:22,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
439,182551533-Advised,182551533,2018-09-12 14:32:17,"2632 N 22ND ST,MKE",3,CALL FOR POLICE,Advised,"2632 N 22ND ST,MILWAUKEE","{'lat': 43.066728, 'lng': -87.939553}",
440,182551541-Unable to Locate Complainant,182551541,2018-09-12 14:31:13,"N 68TH ST / W FOND DU LAC AV,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"N 68TH ST & W FOND DU LAC AV,MILWAUKEE","{'lat': 43.105666, 'lng': -87.996363}",
441,182551678-Service in Progress,182551678,2018-09-12 15:19:42,"3027 S 16TH ST,MKE",6,SCHL MONITORING,Service in Progress,"3027 S 16TH ST,MILWAUKEE","{'lat': 42.989023, 'lng': -87.934325}",
442,182551676-Assignment Completed,182551676,2018-09-12 15:18:10,"3904 W WALNUT ST,MKE",3,INVESTIGATION,Assignment Completed,"3904 W WALNUT ST,MILWAUKEE","{'lat': 43.052636, 'lng': -87.962372}",
443,182551646-Service in Progress,182551646,2018-09-12 15:17:42,"8654 W VILLARD AV,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"8654 W VILLARD AV,MILWAUKEE","{'lat': 43.112569, 'lng': -88.021119}",
444,182551674-Assignment Completed,182551674,2018-09-12 15:17:03,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
445,182551673-Assignment Completed,182551673,2018-09-12 15:16:59,1525 N 38 ST,SPD,VACANT HOUSE CHK,Assignment Completed,"1525 N 38 ST, MILWAUKEE","{'lat': 43.050473, 'lng': -87.960907}",
446,182551669-Service in Progress,182551669,2018-09-12 15:16:44,"S 65TH ST / W MAIN ST,MKE",3,ACC PI,Service in Progress,"S 65TH ST & W MAIN ST,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'ME', 'country': 'US'}, 'formatted_address': 'Milwaukee, ME'}, 'results': []}"
447,182551664-Assignment Completed,182551664,2018-09-12 15:16:23,"1532 W LINCOLN AV,MKE",2,ENTRY,Assignment Completed,"1532 W LINCOLN AV,MILWAUKEE","{'lat': 43.003071, 'lng': -87.93213}",
448,182551503-Advised,182551503,2018-09-12 15:16:15,"10330 W SILVER SPRING DR,MKE",4,TRBL W/JUV,Advised,"10330 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.121706, 'lng': -88.041473}",
449,182551671-Assignment Completed,182551671,2018-09-12 15:16:08,"2601 S 7TH ST,MKE",2,NETWORK CRIMINAL,Assignment Completed,"2601 S 7TH ST,MILWAUKEE","{'lat': 42.997502, 'lng': -87.920347}",
450,182551668-Service in Progress,182551668,2018-09-12 15:15:31,AREA OF MORSE MIDDLE SCHOOL,OCOE,SCHL MONITORING,Service in Progress,"AREA OF MORSE MIDDLE SCHOOL, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
451,182551661-Advised,182551661,2018-09-12 15:13:27,"5600 W NORTH AV,MKE",3,CITIZEN CONTACT,Advised,"5600 W NORTH AV,MILWAUKEE","{'lat': 43.060925, 'lng': -87.983196}",
452,182551592-Advised,182551592,2018-09-12 14:43:33,"N 49TH ST / W LLOYD ST,MKE",3,LOST CHILD,Advised,"N 49TH ST & W LLOYD ST,MILWAUKEE","{'lat': 43.057114, 'lng': -87.974708}",
453,182551687-Assignment Completed,182551687,2018-09-12 15:24:06,"6929 W SILVER SPRING DR,MKE",4,INVESTIGATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
454,182551658-Service in Progress,182551658,2018-09-12 15:23:53,"6220 N 89TH ST,MKE",4,WELFARE CITIZEN,Service in Progress,"6220 N 89TH ST,MILWAUKEE","{'lat': 43.131122, 'lng': -88.022705}",
455,182551679-Service in Progress,182551679,2018-09-12 15:23:14,"4032 N 12TH ST,MKE",5,DEAD ON ENTRY,Service in Progress,"4032 N 12TH ST,MILWAUKEE","{'lat': 43.090194, 'lng': -87.9254}",
456,182551684-Service in Progress,182551684,2018-09-12 15:22:31,"811 S MINNESOTA AV,SOUTH MILW",1,FOLLOW UP,Service in Progress,"811 S MINNESOTA AV,SOUTH MILW, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
457,182551654-Service in Progress,182551654,2018-09-12 15:22:00,"6404 W LAKEFIELD DR,MKE",6,TRBL W/SUBJ-DV,Service in Progress,"6404 W LAKEFIELD DR,MILWAUKEE","{'lat': 42.987395, 'lng': -87.991721}",
458,182551682-Service in Progress,182551682,2018-09-12 15:21:25,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
459,182551642-Service in Progress,182551642,2018-09-12 15:21:05,"2644 N 27TH ST,MKE",3,THEFT,Service in Progress,"2644 N 27TH ST,MILWAUKEE","{'lat': 43.066907, 'lng': -87.947257}",
460,182551681-Service in Progress,182551681,2018-09-12 15:20:54,"3860 S HOWELL AV,MKE",6,PROPERTY PICKUP,Service in Progress,"3860 S HOWELL AV,MILWAUKEE","{'lat': 42.974429, 'lng': -87.908901}",
461,182551678-Assignment Completed,182551678,2018-09-12 15:19:42,"3027 S 16TH ST,MKE",6,SCHL MONITORING,Assignment Completed,"3027 S 16TH ST,MILWAUKEE","{'lat': 42.989023, 'lng': -87.934325}",
462,182551649-Assignment Completed,182551649,2018-09-12 15:10:03,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
463,182551561-Advised,182551561,2018-09-12 14:37:21,"S 22ND ST / W ABBOTT AV,MKE",6,INJ PERSON/SICK,Advised,"S 22ND ST & W ABBOTT AV,MILWAUKEE","{'lat': 42.950264, 'lng': -87.941567}",
464,182551551-Cleared by Arrest,182551551,2018-09-12 14:33:55,"2920 N 4TH ST,MKE",5,PROBATION/PAROLE,Cleared by Arrest,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
465,182551694-Service in Progress,182551694,2018-09-12 15:29:52,"2550 N 1ST ST,MKE",5,FIGHT,Service in Progress,"2550 N 1ST ST,MILWAUKEE","{'lat': 43.065059, 'lng': -87.910584}",
466,182551700-Service in Progress,182551700,2018-09-12 15:29:37,"2008 W CENTER ST,MKE",5,INVESTIGATION,Service in Progress,"2008 W CENTER ST,MILWAUKEE","{'lat': 43.067948, 'lng': -87.937553}",
467,182551667-Service in Progress,182551667,2018-09-12 15:26:43,"W GOOD HOPE RD / N 107TH ST,MKE",4,SUSP PERS/AUTO,Service in Progress,"W GOOD HOPE RD & N 107TH ST,MILWAUKEE","{'lat': 43.148395, 'lng': -88.045105}",
468,182551693-Advised/Referral,182551693,2018-09-12 15:26:24,"710 N PLANKINTON AV,MKE",1,HOLDUP ALARM,Advised/Referral,"710 N PLANKINTAV,MILWAUKEE","{'lat': 43.039095, 'lng': -87.910936}",
469,182551691-Assignment Completed,182551691,2018-09-12 15:25:16,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
470,182551654-Advised,182551654,2018-09-12 15:22:00,"6404 W LAKEFIELD DR,MKE",6,TRBL W/SUBJ-DV,Advised,"6404 W LAKEFIELD DR,MILWAUKEE","{'lat': 42.987395, 'lng': -87.991721}",
471,182551547-Assignment Completed,182551547,2018-09-12 14:33:00,"2820 W WELLS ST,MKE",3,CRUELTY ANIMAL,Assignment Completed,"2820 W WELLS ST,MILWAUKEE","{'lat': 43.040425, 'lng': -87.949498}",
472,182551717-Advised,182551717,2018-09-12 15:34:42,"5065 N HOPKINS ST,MKE",7,DRUG DEALING,Advised,"5065 N HOPKINS ST,MILWAUKEE","{'lat': 43.10938, 'lng': -87.962497}",
473,182551715-Service in Progress,182551715,2018-09-12 15:34:18,"4825 W CAPITOL DR,MKE",7,SUBJ WANTED,Service in Progress,"4825 W CAPITOL DR,MILWAUKEE","{'lat': 43.08952, 'lng': -87.974288}",
474,182551713-Service in Progress,182551713,2018-09-12 15:33:20,"N 4TH ST / W STATE ST,MKE",1,INJ PERSON/SICK,Service in Progress,"N 4TH ST & W STATE ST,MILWAUKEE","{'lat': 42.850935, 'lng': -87.851287}","{'input': {'address_components': {'predirectional': 'N', 'street': '4th', 'suffix': 'St', 'formatted_street': 'N 4th St', 'city': 'Milwaukee', 'state': 'WI', 'zip': '53203', 'country': 'US'}, 'formatted_address': 'N 4th St and W State St, Milwaukee, WI 53203'}, 'results': [{'address_components': {'predirectional': 'E', 'street': 'Studio', 'suffix': 'Ln', 'formatted_street': 'E Studio Ln', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'address_components_secondary': {'predirectional': 'S', 'street': '4th', 'suffix': 'Ave', 'formatted_street': 'S 4th Ave', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'formatted_address': 'E Studio Ln and S 4th Ave, Oak Creek, WI 53154', 'location': {'lat': 42.850935, 'lng': -87.851287}, 'accuracy': 0.8, 'accuracy_type': 'intersection', 'source': 'TIGER/Line® dataset from the US Census Bureau'}, {'address_components': {'predirectional': 'E', 'street': 'Studio', 'suffix': 'Ln', 'formatted_street': 'E Studio Ln', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'address_components_secondary': {'predirectional': 'S', 'street': '4th', 'suffix': 'Ave', 'formatted_street': 'S 4th Ave', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'formatted_address': 'E Studio Ln and S 4th Ave, Oak Creek, WI 53154', 'location': {'lat': 42.850912, 'lng': -87.849721}, 'accuracy': 0.68, 'accuracy_type': 'intersection', 'source': 'TIGER/Line® dataset from the US Census Bureau'}, {'address_components': {'predirectional': 'E', 'street': 'Studio', 'suffix': 'Ln', 'formatted_street': 'E Studio Ln', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'address_components_secondary': {'predirectional': 'S', 'street': '4th', 'suffix': 'Ave', 'formatted_street': 'S 4th Ave', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'formatted_address': 'E Studio Ln and S 4th Ave, Oak Creek, WI 53154', 'location': {'lat': 42.850967, 'lng': -87.853453}, 'accuracy': 0.64, 'accuracy_type': 'intersection', 'source': 'TIGER/Line® dataset from the US Census Bureau'}, {'address_components': {'predirectional': 'E', 'street': 'Studio', 'suffix': 'Ln', 'formatted_street': 'E Studio Ln', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'address_components_secondary': {'predirectional': 'S', 'street': '4th', 'suffix': 'Ave', 'formatted_street': 'S 4th Ave', 'city': 'Oak Creek', 'county': 'Milwaukee County', 'state': 'WI', 'zip': '53154', 'country': 'US'}, 'formatted_address': 'E Studio Ln and S 4th Ave, Oak Creek, WI 53154', 'location': {'lat': 42.850887, 'lng': -87.848081}, 'accuracy': 0.56, 'accuracy_type': 'intersection', 'source': 'TIGER/Line® dataset from the US Census Bureau'}]}"
475,182551710-Service in Progress,182551710,2018-09-12 15:32:22,"6453 N 89TH ST,MKE",4,SCHL PRESENTATIO,Service in Progress,"6453 N 89TH ST,MILWAUKEE","{'lat': 43.135875, 'lng': -88.023766}",
476,182551707-Assignment Completed,182551707,2018-09-12 15:31:33,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
